1,2,3,4,5,6,7,8,9,10
0.2773694950227944,-0.38349829494915133,1.1605649156856896,0.581527089631657,-1.4771153333894613,-1.021886792134527,-0.6004768499553113,1.0324918246787373,-0.6736263146063763,-0.9907503934588445
-0.20727780657534545,-0.34251190744540166,1.4970762322055478,0.6853503125480948,-1.2100104133970553,-1.1986487736520788,-0.30488524012455653,1.2198485299130513,-0.6383968627742913,-0.7330733339921043
0.0,-0.5764155071601247,1.5365720979401611,0.4830802809400164,-1.6756209176874095,-0.8615569198482802,-0.2962004117802882,1.1640886011521703,-0.5382733151857251,-0.4704138880614897
0.15627539581050412,-0.7035771208285683,1.5933080249858385,0.1846399148919291,-1.1431287132161971,-1.08641155938848,-0.5248965872964313,1.0639264045270347,-0.4824919714595563,-0.3951707753812661
0.0,-0.23805805276869568,1.4038083146358387,0.6428476781708756,-1.6461593834864559,-1.1399533966961943,-0.4515382023148168,1.1918847512275381,-0.6758388491056756,-0.6296042083256286
0.2035829783222083,-0.33538941193563687,1.4521912888201784,0.5488458486663247,-1.2285230375025158,-0.9693758579919977,-0.23937864055181401,1.4209048977044867,-0.48419858995494125,-0.7156026121752987
0.15438474853261852,-0.5589244651891997,1.1635649809539639,0.41237912909648955,-1.5985348102141643,-1.5674963789773009,-0.4689154650584575,1.2520859661027188,-0.7252278461580689,-0.6336712113377164
0.01752401390291997,-0.8881242260920641,1.6175450121883068,0.4584491637680431,-1.219571751883587,-0.9666356174162589,-0.608926262279505,1.0908611936805233,-1.0554201269821568,-0.7252681892923792
-0.2646084024146204,-0.6469439323699907,1.6642018527164353,0.24721379781227024,-1.3617042720512231,-1.0616028123363541,-0.7198813763792797,1.2760417801625723,-0.6787680338171606,-0.546926952355257
0.07324926828547414,0.14100247282416561,1.4039995486773973,0.6303963439352893,-1.3487407884419955,-1.1278320423412926,-0.3790449621870067,1.1605260306702938,-0.7224524534244123,-0.6338587225154522
0.0,-0.5724580293072187,1.5542740024059947,0.39164047743403063,-1.4733696985676294,-1.2954541462692037,-0.6269441988613994,1.6145850227879393,-0.7450592816362822,-0.26645309593784366
0.0,-0.7364703431532531,1.381842097678019,0.5497579782824064,-1.7760145810154842,-1.2416652701454238,-0.548852031315962,1.3749255931295878,-0.8129726137128226,-0.5899440729701796
0.16880130998365364,-0.79391983927134,1.560667996060544,0.5880803835006326,-1.3542196260635637,-1.2586503879812476,-0.8834588944851685,1.5752556243730504,-0.6614915452247754,-0.4629814833633208
0.0,-0.4779915346048114,1.5004395765858338,0.3408743025312505,-1.3013901164340578,-1.350709172205179,-0.5956043206781081,1.3549481504492928,-0.5503342043099887,-0.4535718039080475
0.07256851146643925,-0.37341615673056994,1.2610943767705103,0.5004737028768088,-1.2328973471113127,-1.2194753931267348,-0.512664614133954,1.2474271219578885,-0.4515171586297772,-0.5800332197318694
0.08761293639547929,-0.7670656221204244,1.4785864072485164,0.5512066516280404,-1.117151291542295,-1.2676541601688,-0.2530707408500986,1.3167261983855418,-0.32805774227088574,-0.6044994932083458
0.0,-0.3637944034125246,1.4977962326821597,0.3318373675569063,-1.4201517800824366,-1.1256011787852747,-0.4450565674844319,1.5480104094215068,-0.8110274347620037,-0.4921837713442116
0.0,-0.5424178594231346,1.5348504943462429,0.46808464296826563,-0.9839815008063604,-0.7678789869514362,-0.5269109310964623,1.152753990048881,-0.7315209504653603,-0.5170507459110872
-0.2682346430939058,-0.6110897054751141,1.662493836529094,0.4449822771266105,-1.4663420399852494,-0.8642387901558515,-0.47687824488398883,1.357881302434443,-0.4043537074357701,-0.6166533409363812
-0.20468616841687542,-0.40129945407597134,1.4019974770692034,0.5073411038406997,-1.4144486590154353,-1.0167921550079517,-0.4850055355124625,1.1940388258333134,-0.6899754381138601,-0.4891503051997195
0.0,-0.4420828445460442,1.6402348884562825,0.7757447506890813,-1.727912506419179,-0.9051559917731241,-0.7239957902072461,1.7143157342855921,-0.6717377421839758,-0.5981395112224289
0.08335802698912259,-0.5455412802653469,1.4763894461337919,0.4892856827077646,-1.4416704876103765,-1.0945023982150892,-0.4774483868557427,1.4172614417297347,-0.8025438791053935,-0.36098861157182816
0.18300507044410746,-0.3268933095559381,1.246894956827728,0.43679819894781835,-1.2205821493028477,-1.529072968511969,-0.7216867012775282,1.3177759566252734,-0.6362714191728961,-0.516733453456374
-0.18549281102922013,-0.5304011288143812,1.5617579802694386,0.49508493935539055,-1.3729129110297176,-0.8742979801440816,-0.6527564455570786,1.4932838927689414,-0.5924298070074628,-0.4297142540862119
0.21879615765659333,-0.6072641606887568,1.3978404951903625,0.2446695347982703,-1.5492160305154654,-1.2540549495093856,-0.4765904779592881,1.0521686137787583,-0.3902184297758178,-0.6622326324136677
-0.13714563812325875,-0.2617241720825787,1.5208234355918402,0.6285517993463233,-1.2939087028670895,-1.1237095186126869,-0.5602150994447697,1.1971108057747952,-0.4601526918655198,-0.4961452105191788
0.0,-0.3821515257841242,1.624539227141938,0.339851823494316,-1.3798635969818018,-1.238792232428462,-0.25813178772980583,1.2652183968929351,-0.7887131804008518,-0.4457872928656065
0.11814247888883501,-0.46731287179077396,1.3922271889370523,0.5043626853714465,-1.0874836514321622,-0.9057923518163247,-0.48834392820300115,1.1502244944717557,-0.6709047390262857,-0.6772913910910978
