ID,EBV,PEV
1,1.097755352368623,0.21033718535468923
2,1.8302062130401313,0.17739972327060868
3,2.166772779383821,0.13149967942816493
4,0.36372653779126884,0.2268701340368259
5,2.53728501676206,0.0836353346795223
6,-3.932921865879587,0.1753918702382262
7,0.9051365910921796,0.18547634816764622
8,-1.5422786018963017,0.18589409837728846
9,-0.5677262044659434,0.06991605490322012
10,-0.7355349022046936,0.15791244071981134
11,-0.662023256135147,0.20681376092372752
12,-2.4362590636576984,0.2816437566784105
13,3.6714781229015996,0.22320077853534917
14,-0.5833685100609668,0.14844543766342436
15,-2.389826829567547,0.215846326558934
16,2.687160737311826,0.27263843172368163
17,-3.182264276012144,0.17891126608592756
18,1.2492945251027625,0.11752108645930118
19,2.4241651390927017,0.17976980370909101
20,1.4394339463464292,0.21972012569498997
21,-2.078039869695174,0.22018794532254019
22,3.0307927488043265,0.15511255691427567
23,-0.4099309506928707,0.17988613653653399
24,2.8686322200466887,0.1878392686126074
25,-2.8525673731498022,0.2540866511484573
26,0.024220244867368953,0.28435081799584916
27,-1.4835471632859998,0.13563568429731465
28,-1.1842882038693616,0.16445471133750678
29,0.6392694005172017,0.23026284256480956
30,4.370226192097875,0.2029475989294481
31,1.9342947683583618,0.24550044692148512
32,0.7021282748871773,0.11573867632696107
33,-0.9048987794143765,0.17888218193152783
34,-0.19770831317069879,0.19119942342954924
35,-0.767775061473208,0.22864947156047816
36,-1.4006489503431472,0.2014422379251756
37,0.03994811701252016,0.24879772753205978
38,-1.3408423949399322,0.19481861316412963
39,-1.3408423949399322,0.19481861316412963
40,1.9682163176815684,0.1924015194835844
41,-1.3274092218784783,0.2040269226625744
42,0.3909806664306532,0.18890735251993096
43,-0.649847098695988,0.13878752777469505
44,-2.6343054586276757,0.24872386373561345
45,-0.07485179624709616,0.18554462278579867
46,2.6444411225690785,0.16918780039944406
47,-0.417684171954229,0.1765370193646267
48,-1.8794782181099052,0.24871237148245956
49,1.625101385988788,0.22371275190180043
50,-0.5727791656074389,0.18750935523418527
51,1.7878937288783043,0.11281045651409519
52,-3.151741203756983,0.16593990397703695
53,0.9193150796203561,0.13828019947569942
54,1.290963276283664,0.24968253879695118
55,-2.3537238505124676,0.13824113599981208
56,1.6252446757793306,0.18737169529341216
57,0.4145733726810842,0.20012978808509682
58,1.0778593329554964,0.18067544556345252
59,3.1153751039037334,0.2638329079823906
60,3.1936718719801838,0.15419766082136327
61,2.2165049819628995,0.16751059749525685
62,3.910904282778084,0.18524524035043322
63,-0.49842606560826364,0.11575061666343701
64,-0.6927982163214473,0.16453672914697565
65,-2.069953783386759,0.23992026713971498
66,-0.5412592237310668,0.12855464801320723
67,0.41060498866183526,0.13746839270891834
68,-1.1793586432699847,0.20930696579959832
69,-1.6906061178362533,0.13046556421561248
70,-4.59360538787247,0.26769187412837214
71,1.8055584598208898,0.15255160377551613
72,2.229214167584072,0.2981771716811704
73,-0.7392304673161475,0.2014370336541673
74,-1.467068417017358,0.1665088416053477
75,1.9452517642563387,0.2674144128178037
76,-1.0380581381572613,0.20830876502361265
77,-1.476317008319216,0.07783179629820408
78,0.8900156462874845,0.18518238570740278
79,-0.04203755461271686,0.16045291614986595
80,-2.974486880109299,0.16181643206783256
81,-0.5209005908955004,0.13112503565010855
82,-0.7280353761397962,0.1772130980440952
83,1.0221194169305725,0.15808877360796403
84,-1.0415146664177137,0.2155230937675933
85,1.6666083799527642,0.25404710579871526
86,1.1334703682990672,0.19269182743805333
87,1.0085323073142163,0.13921046778725893
88,2.3773395248576175,0.15381540067463914
89,-1.5973905265332848,0.2717472128007008
90,-2.1459785842669943,0.21675147629388478
91,0.4102444678024475,0.22697652796287018
92,2.8042570347042375,0.2676635306131279
93,-2.9910446972503,0.23984797529418853
94,-2.3145646533131465,0.2084119597916025
95,-1.4513952379013924,0.23062874807113054
96,-0.5973727523058757,0.19314932496647325
97,-2.264973900702257,0.1742259561475179
98,1.2677527202596401,0.14658816906880207
99,-1.310653864188084,0.33948710242736635
100,-0.11179546801803346,0.14927089919779243
