1,2,3,4,5,6,7,8,9,10
0.014744870419436035,-0.24018938185587718,1.5193211296697409,0.4661716527140376,-1.0318917974103192,-1.1117750920656504,-0.752636459131312,0.9833905235559518,-0.25713008020395606,-0.5476019432971029
-0.14923028086474982,-0.4762086057342537,1.6039266795380884,0.5509404982735584,-1.41903546031586,-1.097204592956375,-0.6750095693491635,1.557662145486721,-0.5762001842755486,-0.484540551473539
-0.15866723570282543,-0.36269494506879346,1.3868151686376096,0.5644710484420086,-1.4192012812869608,-1.254093781670464,-0.6745906077788144,1.2456606939795274,-0.7460917523082997,-0.553426325666279
0.0,-0.5036599220630487,1.435212996521279,0.3398919063807383,-1.5021398356988553,-1.2644427248843995,-0.4562929291482423,1.1714029686776597,-0.8621834853664083,-0.5600172071575074
-0.16768982909157992,-0.45328990430124133,1.2819167686668949,0.7636497207339941,-1.5112546920470666,-1.222030922556059,-0.31695996913965474,1.3147940280245987,-0.6208962796365891,-0.6519946472757898
0.0,0.0,1.3665068747153561,0.6978099025861446,-1.0272041219245374,-1.2556039100486702,-0.27469566195806494,1.2483974613267446,-0.6782505913661769,-0.8634594364989792
-0.3511385721737372,-0.685080281397116,1.110694176308244,0.44424183305210796,-1.2403648306956145,-1.1799229044759756,-0.6362501015410317,1.3517306785586747,-0.4391056572686405,-0.5401922193030724
0.07087680078266356,-0.538768045141113,1.4613505844140424,0.41955131612718877,-1.505997200819471,-1.104858200525342,-0.6670594594543354,1.2091268576328014,-0.4539759396882616,-0.5356303521749886
-0.11822177079982489,-0.55846721271832,1.6723591224615166,0.41159471789116897,-1.3162450252467688,-0.7577043363082028,-0.30699152388383316,1.247916837418727,-0.6824179772886101,-0.5762118044548411
0.20168923361556568,-0.5836023030153897,1.5329170092520095,0.352550241276441,-1.1892300836405751,-1.2852290496788965,-0.5631187662302122,1.1457935367829288,-0.6170163504088015,-0.5226706666716557
-0.14831038868184498,-0.24176628267743594,1.4304010813793797,0.5493774161090366,-1.3571649660190013,-1.1912613971328585,-0.7905620059113454,1.0489865652265256,-0.8400056414740542,-0.5721954183380072
0.0,-0.5451246801680198,1.4347978056423523,0.639734261124174,-1.5849679435149384,-1.1410692675473377,-0.7137091273266641,1.1290224891048581,-0.5212383596975152,-0.6019817467105464
-0.3175035695734573,-0.5758305723065777,1.0578582847840807,0.24270635703684545,-1.2311961426651068,-0.9004633137274578,-0.6908237557924065,1.2243325775208227,-0.6774408943247432,-0.4866264878961969
0.0,-0.2769621375515131,1.5898599518986267,0.5420283486575047,-1.4567585919717072,-1.1394966029224245,-0.5772093268733491,1.381964941684199,-0.7860879436774305,-0.3095543018471115
0.0,-0.44997565888418645,1.394684906467535,0.3925114706418293,-1.2581075113937124,-1.074926857114988,-0.3456841456298777,1.347887715458675,-0.528062871315029,-0.5848977402386079
-0.45568246366984144,-0.6392627762273624,1.4814330135845888,0.3177483996281667,-1.3396423040045538,-0.9408001481174022,-0.23601765006087927,1.0689248692086906,-0.5483238108634662,-0.5456439924978626
0.0,-0.6755659679665637,1.5758645917081016,0.44442580716341734,-1.4605516831808507,-1.0183033552610243,-0.4026384765446232,1.1230437073235466,-0.49594345369604576,-0.2859703346528304
